"시군구별","용도지역및이용현황별","항목","단위","2006.01 월","2006.02 월","2006.03 월","2006.04 월","2006.05 월","2006.06 월",
"이리시","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","전","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","답","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","임야","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"이리시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","평균","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","전","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","답","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","임야","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"정주시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"정읍시","평균","지가변동률[%]","%",".185",".115",".203",".162",".11",".101",
"정읍시","주거지역","지가변동률[%]","%",".442",".265",".384",".339",".242",".189",
"정읍시","상업지역","지가변동률[%]","%","-.02",".018",".175","-.049","-.067","-.059",
"정읍시","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"정읍시","녹지지역","지가변동률[%]","%",".224",".141",".309",".279",".098",".15",
"정읍시","관리지역","지가변동률[%]","%",".126",".068",".111",".121",".104",".119",
"정읍시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"정읍시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"정읍시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"정읍시","농림지역","지가변동률[%]","%",".077",".056",".101",".09",".074",".058",
"정읍시","자연환경보전지역","지가변동률[%]","%","0","0","0","0","0","0",
"정읍시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"정읍시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"정읍시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"정읍시","전","지가변동률[%]","%",".26",".173",".315",".289",".136",".159",
"정읍시","답","지가변동률[%]","%",".106",".065",".152",".143",".08",".066",
"정읍시","주거용(대)","지가변동률[%]","%",".161",".06",".098",".069",".054",".084",
"정읍시","상업용(대)","지가변동률[%]","%",".379",".292",".462",".336",".275",".202",
"정읍시","임야","지가변동률[%]","%","0","0","0","0","0","0",
"정읍시","공장용지","지가변동률[%]","%","0","0","0","0","0","0",
"정읍시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"남원시","평균","지가변동률[%]","%","-.038",".024",".006","-.016","-.065","-.063",
"남원시","주거지역","지가변동률[%]","%","-.128","-.017","-.035","-.036","-.071","-.05",
"남원시","상업지역","지가변동률[%]","%",".002",".02","-.06","0","-.129","-.073",
"남원시","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"남원시","녹지지역","지가변동률[%]","%",".081",".054",".03",".053","-.048","-.007",
"남원시","관리지역","지가변동률[%]","%","-.022",".045",".05","-.051","-.074","-.064",
"남원시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"남원시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"남원시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"남원시","농림지역","지가변동률[%]","%","-.038",".034",".019","-.006","-.035","-.094",
"남원시","자연환경보전지역","지가변동률[%]","%",".04",".04",".08",".08",".04",".04",
"남원시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"남원시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"남원시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"남원시","전","지가변동률[%]","%",".056",".118",".083",".047","-.04",".025",
"남원시","답","지가변동률[%]","%","-.059",".003",".019","-.007","-.028","-.119",
"남원시","주거용(대)","지가변동률[%]","%","-.097","-.025","-.001","-.071","-.093","-.083",
"남원시","상업용(대)","지가변동률[%]","%","-.034","-.032","-.073","-.065","-.146","-.093",
"남원시","임야","지가변동률[%]","%",".029",".159",".077",".077",".017",".053",
"남원시","공장용지","지가변동률[%]","%",".72",".442",".088",".089",".088",".088",
"남원시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"김제시","평균","지가변동률[%]","%",".143",".037",".062",".011","-.057","-.005",
"김제시","주거지역","지가변동률[%]","%",".033",".033",".033","0","0","0",
"김제시","상업지역","지가변동률[%]","%","-.015","-.015","0","-.058","-.053","-.083",
"김제시","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"김제시","녹지지역","지가변동률[%]","%",".205","0",".011","0","0",".016",
"김제시","관리지역","지가변동률[%]","%",".233",".027",".034","0","-.082","0",
"김제시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"김제시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"김제시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"김제시","농림지역","지가변동률[%]","%",".129",".062",".123",".041","-.074","0",
"김제시","자연환경보전지역","지가변동률[%]","%","0","0","0","0","0","0",
"김제시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"김제시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"김제시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"김제시","전","지가변동률[%]","%",".254",".016",".026","0","-.047","0",
"김제시","답","지가변동률[%]","%",".144",".036",".069",".023","-.089","0",
"김제시","주거용(대)","지가변동률[%]","%",".098",".019",".021","0","0",".024",
"김제시","상업용(대)","지가변동률[%]","%",".092","-.015",".011","-.034","-.031","-.068",
"김제시","임야","지가변동률[%]","%",".26",".123",".124","0","0","0",
"김제시","공장용지","지가변동률[%]","%",".44","0","0","0","0","0",
"김제시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"완주군","평균","지가변동률[%]","%",".453",".264",".24",".414",".323",".393",
"완주군","주거지역","지가변동률[%]","%",".052",".026","0",".052","0",".176",
"완주군","상업지역","지가변동률[%]","%","0","0","0","0","0","0",
"완주군","공업지역","지가변동률[%]","%",".076",".059",".306",".023",".107",".063",
"완주군","녹지지역","지가변동률[%]","%",".837",".576",".381",".847",".664",".885",
"완주군","관리지역","지가변동률[%]","%",".587",".287",".206",".484",".322",".208",
"완주군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"완주군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"완주군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"완주군","농림지역","지가변동률[%]","%",".178","-.025",".188",".051",".083",".079",
"완주군","자연환경보전지역","지가변동률[%]","%","0","0",".059",".091","0","0",
"완주군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"완주군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"완주군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"완주군","전","지가변동률[%]","%",".622",".361",".264",".566",".413",".549",
"완주군","답","지가변동률[%]","%",".839",".5",".287",".634",".509",".729",
"완주군","주거용(대)","지가변동률[%]","%",".202",".104",".155",".212",".27",".219",
"완주군","상업용(대)","지가변동률[%]","%",".052",".1","0","0","0",".045",
"완주군","임야","지가변동률[%]","%",".625",".312",".398",".956",".336",".118",
"완주군","공장용지","지가변동률[%]","%",".222",".068",".535",".179",".152",".132",
"완주군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","평균","지가변동률[%]","%","0",".029",".128",".155",".047",".064",
"진안군","주거지역","지가변동률[%]","%","0","0",".114",".059","0","0",
"진안군","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","녹지지역","지가변동률[%]","%","0","0",".246",".496",".257",".257",
"진안군","관리지역","지가변동률[%]","%","0",".031",".186",".12",".038",".05",
"진안군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","농림지역","지가변동률[%]","%","0",".033",".063",".182",".049",".077",
"진안군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","전","지가변동률[%]","%","0",".018",".278",".181",".01","0",
"진안군","답","지가변동률[%]","%","0",".01",".081",".138",".031",".064",
"진안군","주거용(대)","지가변동률[%]","%","0","0",".099",".039",".069",".12",
"진안군","상업용(대)","지가변동률[%]","%","0",".016",".087",".052","0",".032",
"진안군","임야","지가변동률[%]","%","0",".111",".04",".316",".134",".135",
"진안군","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"진안군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"무주군","평균","지가변동률[%]","%",".475",".421",".455",".439",".371",".367",
"무주군","주거지역","지가변동률[%]","%",".375",".419",".474",".364",".362",".34",
"무주군","상업지역","지가변동률[%]","%",".257",".104",".398",".221",".097",".133",
"무주군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"무주군","녹지지역","지가변동률[%]","%",".533",".704",".659",".654",".37",".382",
"무주군","관리지역","지가변동률[%]","%",".58",".495",".514",".546",".443",".43",
"무주군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"무주군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"무주군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"무주군","농림지역","지가변동률[%]","%",".608",".646",".665",".651",".623",".61",
"무주군","자연환경보전지역","지가변동률[%]","%",".335",".14",".15",".171",".139",".145",
"무주군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"무주군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"무주군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
